City_ID,City,Country
13174,Antanifotsy,Madagascar
13175,Apt,France
13176,Apucarana,Brazil
13177,Ardistan,Iran (Islamic Republic of)
13178,Ariquemes,Brazil
13179,Arkhangelsk,Russian Federation
13180,Arlington,United States of America
13181,Asayita,Ethiopia
13182,Ashti,India
13183,Autopan,Mexico
13184,Aversa,Italy
13185,Ayolas,Paraguay
13186,Bad Krozingen,Germany
13187,Bagnara Calabra,Italy
13188,Tembisa,South Africa
13189,Tenno,Japan
13190,Terneuzen,Netherlands
13191,Tezpur,India
13192,Tieling,China
13193,Tiruppur,India
13194,Tirur,India
13195,Tiwi,Philippines
13196,Tochigi,Japan
13197,Tomigusuku,Japan
13198,Torokszentmiklos,Hungary
13199,Torshavn,Denmark
13200,Tosya,Turkey
13201,Tra Vinh,Viet Nam
13202,Troitskaya,Russian Federation
13204,Tulcea,Romania
13205,Udgir,India
13206,Umreth,India
13207,Una,Brazil
13208,Ureshino,Japan
13209,Uruburetama,Brazil
13210,Urzhum,Russian Federation
13211,Uva,Russian Federation
13212,Valverde Del Camino,Spain
13213,Varanasi,India
13214,Veghel,Netherlands
13215,Velasco Ibarra,Ecuador
13216,Vertou,France
13217,Sunrise,United States of America
13218,Sussex,United States of America
13219,Suzdal,Russian Federation
13220,Swadlincote,United Kingdom of Great Britain and Northern Ireland
13221,Sydney,Australia
13222,Tabulbah,Tunisia
13223,Takefu,Japan
13224,Tambo Grande,Peru
13225,Tank,Pakistan
13227,Tashkent,Uzbekistan
13228,Villa Carlos Paz,Argentina
13229,Vryburg,South Africa
13230,Wakema,Myanmar
13231,Wang Saphung,Thailand
13232,Ware,United States of America
13233,Wassenberg,Germany
13234,Weslaco,United States of America
13235,West Haven,United States of America
13236,West Linn,United States of America
13237,Westerstede,Germany
13238,Whitehaven,United Kingdom of Great Britain and Northern Ireland
13239,Wigan,United Kingdom of Great Britain and Northern Ireland
13240,Witbank,South Africa
13241,Wittingen,Germany
13242,Wommelgem,Belgium
13243,Worth,United States of America
13244,Xalmimilulco,Mexico
13245,Yang Talat,Thailand
13246,Yerkoy,Turkey
13247,Yonago,Japan
13248,Zelenograd,Russian Federation
13249,Zenica,Bosnia and Herzegovina
13250,Zimnicea,Romania
13251,Powder Springs,United States of America
13252,Psikhikon,Greece
13253,Puerto Cabezas,Nicaragua
13254,Qormi,Malta
13255,Quchan,Iran (Islamic Republic of)
13256,Qurayyat,Oman
13257,Radford,United States of America
13258,Limay,France
13259,Linlithgow,United Kingdom of Great Britain and Northern Ireland
13260,Lloydminster,Canada
13261,Lochem,Netherlands
13262,Lop Buri,Thailand
13263,Loughborough,United Kingdom of Great Britain and Northern Ireland
13264,Lumban,Philippines
13265,Lumut,Malaysia
13266,Luzhou,China
13267,Machado,Brazil
13268,Machiques,Venezuela (Bolivarian Republic of)
13269,Maindargi,India
13270,Malgobek,Russian Federation
13271,Malindi,Kenya
13272,Malo,Italy
13273,Mandeville,United States of America
13274,Manggahan,Philippines
13275,Mangochi,Malawi
13276,Manzhouli,China
13277,Maragondon,Philippines
13278,Marana,United States of America
13279,Marco,Brazil
13280,Shiloh,United States of America
13281,Sicuani,Peru
13282,Silvania,Brazil
13283,Sindand,Afghanistan
13284,Singaraja,Indonesia
13285,Sintra,Portugal
13286,Sirajganj,Bangladesh
13287,Sitarganj,India
13288,Siverek,Turkey
13289,Skelmersdale,United Kingdom of Great Britain and Northern Ireland
13290,Sliedrecht,Netherlands
13291,Soderhamn,Sweden
13292,Sofrino,Russian Federation
13293,Ravensburg,Germany
13294,Riva,Italy
13295,Rivne,Ukraine
13296,Rockledge,United States of America
13297,Goldsboro,United States of America
13298,Golub Dobrzyn,Poland
13299,Gorlitz,Germany
13300,Gosainganj,India
13301,Gossaigaon,India
13302,Grand Baie,Mauritius
13303,Green River,United States of America
13304,Greystones,Ireland
13305,Grosse Pointe Park,United States of America
13306,Grumo Nevano,Italy
13307,Gulabpura,India
13308,Gura Humorului,Romania
13309,Gurgaon,India
13310,Gyumri,Armenia
13311,Hasbrouck Heights,United States of America
13312,Hattiesburg,United States of America
13313,Hendrik Ido Ambacht,Netherlands
13314,Hilton Head Island,United States of America
13315,Hingham,United States of America
13316,Hirado,Japan
13317,Holstebro,Denmark
13318,Hranice,Czechia
13319,Huangmei,China
13320,Ieper,Belgium
13321,Igboho,Nigeria
13322,Irece,Brazil
13323,Ishige,Japan
13324,Ishioka,Japan
13325,Istres,France
13326,Itupeva,Brazil
13328,Jhikargachha,Bangladesh
13329,Jianhu,China
13330,Jicin,Czechia
13331,Kahta,Turkey
13332,Kakonko,United Republic of Tanzania
13333,Kalachinsk,Russian Federation
13334,Kalemie,Democratic Republic of the Congo
13335,Kalinagar,India
13336,Kamina,Democratic Republic of the Congo
13337,Kangavar,Iran (Islamic Republic of)
13338,Kansas City,United States of America
13339,Kanzaki,Japan
13340,Karczew,Poland
13341,Kasrawad,India
13342,Kasumkent,Russian Federation
13343,Kayunga,Uganda
13344,Telemaco Borba,Brazil
13345,Telfs,Austria
13346,Teo,Spain
13347,Teolocholco,Mexico
13348,Terek,Russian Federation
13349,Thoen,Thailand
13350,Tilsonburg,Canada
13351,Tirthahalli,India
13352,Tlaltizapan,Mexico
13353,Tlaxco,Mexico
13354,Tolmezzo,Italy
13355,Tonk,India
13356,Torres,Brazil
13357,Trancoso,Mexico
13358,Tuba,Philippines
13359,Tumkur,India
13360,Tunduma,United Republic of Tanzania
13361,Tzaneen,South Africa
13362,Ueckermunde,Germany
13363,Ulubaria,India
13364,Umm Ruwabah,Sudan
13365,Ushibuka,Japan
13366,Valenciennes,France
13367,Valky,Ukraine
13368,Valsad,India
13369,Varenikovskaya,Russian Federation
13370,Vastervik,Sweden
13371,Vasto,Italy
13372,Veere,Netherlands
13373,Vercelli,Italy
13374,Verdun,France
13375,Solofra,Italy
13376,Songea,United Republic of Tanzania
13377,Soron,India
13378,South El Monte,United States of America
13379,Spijkenisse,Netherlands
13380,Spilamberto,Italy
13381,Spittal,Austria
13382,Srisailam,India
13383,Stony Brook,United States of America
13384,Sungai Pelek,Malaysia
13385,Surab,Pakistan
13386,Taal,Philippines
13387,Tall Kayf,Iraq
13388,Tangjiazhuang,China
13389,Tanshui,China
13390,Vigonza,Italy
13391,Villamaria,Colombia
13392,Vite,India
13393,Wabrzezno,Poland
13394,Walbrzych,Poland
13395,Warsaw,Poland
13396,Kampene,Democratic Republic of the Congo
13397,Kanonji,Japan
13398,Karabanovo,Russian Federation
13399,Kasongo Lunda,Democratic Republic of the Congo
13400,Kassel,Germany
13401,Kasugai,Japan
13402,Kasukabe,Japan
13403,Kekri,India
13404,Kelsterbach,Germany
13405,Kerkira,Greece
13406,Kerur,India
13407,Khachrod,India
13408,Kidderminster,United Kingdom of Great Britain and Northern Ireland
13409,Kikuchi,Japan
13410,Klin,Russian Federation
13411,Koblenz,Germany
13412,Kodinar,India
13413,Kovilpatti,India
13414,Krnov,Poland
13415,Kruisfontein,South Africa
13416,Kuchaman,India
13417,Kuchera,India
13418,Kumba,Cameroon
13419,La Cabima,Panama
13420,Laatzen,Germany
13421,Doraville,United States of America
13422,Drezdenko,Poland
13423,Dum Dum,India
13424,East Cleveland,United States of America
13425,East Highland Park,United States of America
13426,Eastleigh,United Kingdom of Great Britain and Northern Ireland
13427,Echt,Netherlands
13428,Edosaki,Japan
13429,Einsiedeln,Switzerland
13430,Eitorf,Germany
13431,Daman,India
13432,Damoh,India
13433,Darby,United States of America
13434,Dedza,Malawi
13435,Den Chai,Thailand
13436,Dhaka,India
13437,Dhankuta,Nepal
13438,Dnestrovsc,Republic of Moldova
13439,Abu Kamal,Syrian Arab Republic
13440,Acatzingo,Mexico
13441,Aci Castello,Italy
13442,Agar,India
13443,Ahlen,Germany
13444,Ajaccio,France
13445,Akhtyrskiy,Russian Federation
13446,Alangayam,India
13447,Alassio,Italy
13448,Alberton,South Africa
13450,Alexander City,United States of America
13451,Alfortville,France
13452,Amadeo,Philippines
13454,Amasya,Turkey
13455,Ambositra,Madagascar
13456,Amlagora,India
13457,Ampere,Brazil
13458,Amstetten,Austria
13459,Anderson,United States of America
13460,Apatlaco,Mexico
13461,Aramil,Russian Federation
13462,Ararangua,Brazil
13464,Aregua,Paraguay
13465,Aripuana,Brazil
13466,Atlantis,South Africa
13467,Atotonilco El Alto,Mexico
13468,Ayame,Côte d'Ivoire
13469,Bafata,Guinea-Bissau
13470,Bajos De Haina,Dominican Republic
13471,Balaka,Malawi
13472,Balangir,India
13473,Baldwin Park,United States of America
13474,Balkanabat,Turkmenistan
13475,Bandikui,India
13476,Bang Rakam,Thailand
13477,Bawal,India
13478,Baltimore,United States of America
13479,Banska Bystrica,Slovakia
13480,Banswada,India
13481,Barasat,India
13482,Barra Bonita,Brazil
13483,Barrington,United States of America
13484,Bassar,Togo
13485,Bastogne,Belgium
13486,Batang Berjuntai,Malaysia
13487,Bati,Ethiopia
13488,Baton Rouge,United States of America
13489,Beclean,Romania
13490,Bedburg,Germany
13491,Belluno,Italy
13492,Belogorsk,Russian Federation
13493,Beloit,United States of America
13494,Bergisch Gladbach,Germany
13495,Bewar,India
13496,Bhaderwah,India
13497,Bhadrapur,Nepal
13498,Bhagalpur,India
13499,Bigaa,Philippines
13500,Bihac,Bosnia and Herzegovina
13501,Bijapur,India
13502,Bilsi,India
13503,Bishopbriggs,United Kingdom of Great Britain and Northern Ireland
13504,Blythe,United States of America
13505,Bochum,Germany
13506,Bonita Springs,United States of America
13507,Borgaro Torinese,Italy
13508,Bozeman,United States of America
13509,Braniewo,Poland
13510,Brunoy,France
13511,Buckeburg,Germany
13512,Bucyrus,United States of America
13513,Bulakamba,Indonesia
13514,Bydgoszcz,Poland
13515,Calhoun,United States of America
13516,Cam Ranh,Viet Nam
13517,Campia Turzii,Romania
13518,Canals,Spain
13519,Canelas,Portugal
13520,Canhotinho,Brazil
13521,Capannori,Italy
13522,Capitao Poco,Brazil
13523,Carbondale,United States of America
13524,Carmignano,Italy
13525,Carpentras,France
13526,Castelbuono,Italy
13527,Cayeli,Turkey
13528,Cento,Italy
13529,Chandla,India
13530,Chaozhou,China
13531,Chekmagush,Russian Federation
13532,Chhatapur,India
13533,Chiconcuac,Mexico
13534,Chik Ballapur,India
13535,Chum Phae,Thailand
13536,Cine,Turkey
13537,Cisaat,Indonesia
13538,Cockeysville,United States of America
13539,Conchas,Brazil
13540,Coral Springs,United States of America
13541,Corby,United Kingdom of Great Britain and Northern Ireland
13542,Coreau,Brazil
13543,Coroata,Brazil
13544,Coronel Vivida,Brazil
13545,Costa Rica,Mexico
13546,Cuamba,Mozambique
13547,Cuautitlan,Mexico
13548,Cubatao,Brazil
13549,Dagana,Senegal
13550,Budrio,Italy
13551,Buta,Democratic Republic of the Congo
13552,Cakovec,Croatia
13553,Camp Springs,United States of America
13554,Cananea,Mexico
13555,Canning,India
13556,Carlos Barbosa,Brazil
13557,Carlton,United Kingdom of Great Britain and Northern Ireland
13558,Carpenedolo,Italy
13559,Castiglion Fiorentino,Italy
13560,Caudry,France
13561,Centennial,United States of America
13562,Cesis,Latvia
13563,Chandrakona,India
13564,Changqing,China
13565,Charsadda,Pakistan
13566,Chegem,Russian Federation
13567,Chelmza,Poland
13568,Chernyanka,Russian Federation
13569,Chilliwack,Canada
13570,Chinchina,Colombia
13571,Chunan,China
13572,Cianjur,Indonesia
13573,Cibinong,Indonesia
13574,Cirie,Italy
13575,Clevedon,United Kingdom of Great Britain and Northern Ireland
13576,Consuegra,Spain
13577,Cossato,Italy
13578,Croissy Sur Seine,France
13579,Cuauhtemoc,Mexico
13580,Cumaral,Colombia
13581,Curepipe,Mauritius
13582,Dabuleni,Romania
13583,Dale City,United States of America
13584,Bitam,Gabon
13585,Bitola,Republic of North Macedonia
13586,Bluefields,Nicaragua
13587,Bongabon,Philippines
13588,Boquim,Brazil
13589,Borshchiv,Ukraine
13590,Brake,Germany
13591,Beckingen,Germany
13592,Bektemir,Uzbekistan
13593,Belmonte Mezzagno,Italy
13594,Besuki,Indonesia
13595,Bhaktapur,Nepal
13596,Bhandara,India
13597,Biassono,Italy
13598,Bichena,Ethiopia
13599,Bicske,Hungary
13600,Coachella,United States of America
13601,Colotlan,Mexico
13602,Corbelia,Brazil
13603,Cornella,Spain
13604,Punganuru,India
13605,Puranpur,India
13606,Puri,India
13607,Purmerend,Netherlands
13608,Qinhuangdao,China
13609,Quakenbruck,Germany
13610,Quanzhou,China
13611,Quezaltepeque,El Salvador
13612,Quibor,Venezuela (Bolivarian Republic of)
13613,Radomir,Bulgaria
13614,Rae Bareli,India
13615,Raisinghnagar,India
13616,Rajaldesar,India
13617,Ramla,Israel
13618,Randazzo,Italy
13619,Raozan,Bangladesh
13620,Ravar,Iran (Islamic Republic of)
13621,Reading,United Kingdom of Great Britain and Northern Ireland
13622,Rebordosa,Portugal
13623,Recke,Germany
13624,Regente Feijo,Brazil
13625,Rengasdengklok,Indonesia
13626,Reserva,Brazil
13627,Revda,Russian Federation
13628,Rheinau,Germany
13629,Rio Formoso,Brazil
13630,Rivadavia,Argentina
13631,Olimpia,Brazil
13633,Orange,United States of America
13634,Oroshaza,Hungary
13635,Ostroleka,Poland
13636,Otofuke,Japan
13637,Oudenaarde,Belgium
13638,Oxford,United States of America
13639,Palmares,Brazil
13640,Palo Negro,Venezuela (Bolivarian Republic of)
13641,Taurisano,Italy
13642,Tchamba,Togo
13643,Tearce,Republic of North Macedonia
13644,Tehuantepec,Mexico
13645,Telabastagan,Philippines
13646,Tenri,Japan
13647,Tequisquiapan,Mexico
13648,Teror,Spain
13649,Texmelucan,Mexico
13650,Thap Khlo,Thailand
13651,Tocantins,Brazil
13652,Rovinari,Romania
13653,Ruteng,Indonesia
13654,Saint Junien,France
13655,Saldus,Latvia
13656,Samastipur,India
13657,Sheksna,Russian Federation
13658,Sheoganj,India
13659,Shimla,India
13661,Shintomi,Japan
13662,Siavonga,Zambia
13663,Sibate,Colombia
13664,Sierpc,Poland
13665,Sighetu Marmatiei,Romania
13666,Sighisoara,Romania
13667,Sipovo,Bosnia and Herzegovina
13668,Springfield,United States of America
13669,Stargard Szczecinski,Poland
13670,Starokorsunskaya,Russian Federation
13671,Stebnyk,Ukraine
13672,Stenlose,Denmark
13673,Suhut,Turkey
13674,Sukabumi,Indonesia
13675,Sunderland,United Kingdom of Great Britain and Northern Ireland
13676,Sunnyvale,United States of America
13677,Surat Thani,Thailand
13678,Tapah,Malaysia
13679,Taraclia,Republic of Moldova
13680,Umbauba,Brazil
13681,Urasoe,Japan
13682,Urziceni,Romania
13683,Usak,Turkey
13684,Uthal,Pakistan
13685,Uzyn,Ukraine
13686,Vaikam,India
13687,Valle De Bravo,Mexico
13688,Varamin,Iran (Islamic Republic of)
13689,Velikiy Ustyug,Russian Federation
13690,Velingrad,Bulgaria
13691,Veruela,Philippines
13692,Saratov,Russian Federation
13693,Saskatoon,Canada
13694,Sauk Village,United States of America
13695,Save,Benin
13696,Selimpasa,Turkey
13697,Senador Canedo,Brazil
13698,Seoni Malwa,India
13699,San Andres Xecul,Guatemala
13700,San Clemente,Peru
13701,Middelburg,Netherlands
13702,Mineiros,Brazil
13703,Mint Hill,United States of America
13704,Mitchell,United States of America
13705,Mlada Boleslav,Czechia
13706,Mol,Belgium
13707,Molepolole,Botswana
13708,Mondovi,Italy
13709,Monschau,Belgium
13710,Mont Saint Aignan,France
13711,Montepulciano,Italy
13712,Monterey,United States of America
13713,Montesilvano,Italy
13714,Montpellier,France
13715,North Haven,United States of America
13716,Nosy Varika,Madagascar
13717,Novocherkassk,Russian Federation
13718,Nuevo Imperial,Peru
13719,Of,Turkey
13720,Okinawa,Japan
13721,Okotoks,Canada
13722,Olathe,United States of America
13723,Phirangipuram,India
13724,Phnum Penh,Cambodia
13725,Phonhong,Lao People's Democratic Republic
13726,Pinecrest,United States of America
13727,Potsdam,Germany
13728,Potzu,China
13729,Narauli,India
13730,Nartan,Russian Federation
13731,Navirai,Brazil
13732,Neenah,United States of America
13733,Negele,Ethiopia
13734,Nellikkuppam,India
13735,Pandua,India
13736,Panjakent,Tajikistan
13737,Patna,India
13738,Patzicia,Guatemala
13739,Pedra Azul,Brazil
13740,Petrodvorets,Russian Federation
13741,Motril,Spain
13742,Mugango,United Republic of Tanzania
13743,Mulino,Russian Federation
13744,Muriae,Brazil
13745,Musashimurayama,Japan
13746,Mutterstadt,Germany
13747,Myitkyina,Myanmar
13748,Myronivka,Ukraine
13749,Nagoya,Japan
13750,Nailsea,United Kingdom of Great Britain and Northern Ireland
13751,Nanhyanga,United Republic of Tanzania
13752,Mariana,Brazil
13753,Marlton,United States of America
13754,Marly Le Roi,France
13755,Martinsburg,United States of America
13756,Masaurhi,India
13757,Masinloc,Philippines
13758,Mauguio,France
13759,Mayuge,Uganda
13760,Mazzarino,Italy
13761,Mbuguni,United Republic of Tanzania
13762,Medicine Hat,Canada
13763,Mehtar Lam,Afghanistan
13764,Menden,Germany
13765,Mettur,India
13766,Meylan,France
13767,Torrijos,Spain
13768,Tortona,Italy
13769,Tosno,Russian Federation
13770,Tostedt,Germany
13771,Tottori,Japan
13772,Toyoake,Japan
13773,Tralee,Ireland
13774,Trjavna,Bulgaria
13775,Tubigon,Philippines
13776,Turda,Romania
13777,Udelnaya,Russian Federation
13778,Uglich,Russian Federation
13779,Ujiie,Japan
13780,Yarovoye,Russian Federation
13781,Yecla,Spain
13782,Zacapu,Mexico
13783,Zapresic,Croatia
13784,Zgierz,Poland
13785,Zupanja,Croatia
13786,Wenling,China
13787,Werl,Germany
13788,West Covina,United States of America
13789,Westfield,United States of America
13790,Willowick,United States of America
13791,Wittelsheim,France
13792,Wittlich,Germany
13794,Woudenberg,Netherlands
13795,Xiashi,China
13796,Vilkaviskis,Lithuania
13797,Villamontes,Bolivia (Plurinational State of)
13798,Villarrica,Paraguay
13799,Volzhskiy,Russian Federation
13800,Vondrozo,Madagascar
13801,Wachtberg,Germany
13802,Wanparti,India
13803,Wao,Philippines
13804,Wardenburg,Germany
13805,Waris Aliganj,India
13806,Warrnambool,Australia
13807,Warstein,Germany
13808,Watauga,United States of America
13809,Weihai,China
13810,Alto Piquiri,Brazil
13811,Alton,United States of America
13812,Altstatten,Switzerland
13813,Amaigbo,Nigeria
13814,Anderlues,Belgium
13815,Andradina,Brazil
13816,Anyang,China
13817,Apaseo El Alto,Mexico
13818,Arcot,India
13819,Nong Khae,Thailand
13820,Nova Soure,Brazil
13821,Nova Vicosa,Brazil
13822,Nykobing,Denmark
13824,Ober Ramstadt,Germany
13825,Obernkirchen,Germany
13826,Obra,India
13827,Occhiobello,Italy
13828,Odder,Denmark
13829,Moro,Pakistan
13830,Morvi,India
13831,Morwell,Australia
13832,Moulmeingyun,Myanmar
13833,Mudgal,India
13834,Mugumu,United Republic of Tanzania
13835,Muhammadabad,India
13836,Muko,Japan
13837,Munchenstein,Switzerland
13838,Muritiba,Brazil
13839,Nabinagar,Bangladesh
13840,Naihati,India
13842,Naro Fominsk,Russian Federation
13843,Nazilli,Turkey
13844,Neopolis,Brazil
13845,New Baltimore,United States of America
13846,New Smyrna Beach,United States of America
13847,Newton Aycliffe,United Kingdom of Great Britain and Northern Ireland
13848,Neyagawa,Japan
13849,Neyveli,India
13850,Nicolas Romero,Mexico
13851,Martha Lake,United States of America
13852,Martos,Spain
13853,Masasi,United Republic of Tanzania
13854,Matagalpa,Nicaragua
13855,Matca,Romania
13856,Mazarron,Spain
13857,Medianeira,Brazil
13858,Merrydale,United States of America
13859,Novaya Igirma,Russian Federation
13860,Novi Banovci,Serbia
13861,Nungua,Ghana
13862,Ojus,United States of America
13863,Middelfart,Denmark
13864,Mohan,India
13865,Moncton,Canada
13866,Gladstone,United States of America
13867,Gobo,Japan
13868,Goch,Germany
13869,Goedereede,Netherlands
13870,Gorkovskiy,Russian Federation
13871,Green,United States of America
13872,Grosse Pointe Woods,United States of America
13873,Brookfield,United States of America
13874,Brzesko,Poland
13875,Buckingham,Canada
13876,Cabinda,Angola
13877,Cabra,Spain
13878,Cachoeirinha,Brazil
13879,Cah Ab,Afghanistan
13880,Calvia,Spain
13881,Campos Do Jordao,Brazil
13882,Canlaon,Philippines
13883,Caohe,China
13884,Carcavelos,Portugal
13885,Carolina,United States of America
13886,Carpina,Brazil
13887,Castlebar,Ireland
13888,Chakwal,Pakistan
13889,Beira,Mozambique
13890,Bentley,United Kingdom of Great Britain and Northern Ireland
13891,Bhabua,India
13892,Biancavilla,Italy
13893,Bietigheim Bissingen,Germany
13894,Bilgi,India
13895,Lappeenranta,Finland
13896,Lapua,Finland
13897,Laranjeiro,Portugal
13898,Las Vegas,United States of America
13899,Laziska Gorne,Poland
13900,Lehi,United States of America
13901,Leiyang,China
13902,Lezhe,Albania
13903,Lichinga,Mozambique
13904,Lichtenau,Germany
13905,Lidzbark Warminski,Poland
13906,Daokou,China
13907,Davie,United States of America
13908,Decines Charpieu,France
13909,Dewas,India
13910,Dhoraji,India
13911,Dhulian,India
13912,Diapaga,Burkina Faso
13913,Diriamba,Nicaragua
13914,Dois Irmaos,Brazil
13915,Dombovar,Hungary
13916,Balapulang,Indonesia
13917,Bamenda,Cameroon
13918,Banepa,Nepal
13919,Barbastro,Spain
13920,Basti,India
13921,Olney,United States of America
13922,Omsk,Russian Federation
13923,Pala,Chad
13924,Palm Coast,United States of America
13925,Daule,Ecuador
13926,David,Panama
13927,Deh Rawud,Afghanistan
13928,Dengfeng,China
13929,Denkendorf,Germany
13930,Dera Bugti,Pakistan
13931,Deulgaon Raja,India
13932,Dhariwal,India
13933,Dhenkanal,India
13934,Diez,Germany
13935,Dinhata,India
13936,Doncaster,United Kingdom of Great Britain and Northern Ireland
13937,Aabenraa,Denmark
13938,Actopan,Mexico
13939,Adrian,United States of America
13940,Aguadas,Colombia
13941,Akiruno,Japan
13942,Alblasserdam,Netherlands
13943,Allauch,France
13944,Birmingham,United States of America
13945,Bloomsburg,United States of America
13946,Boca Da Mata,Brazil
13947,Bogale,Myanmar
13948,Boulsa,Burkina Faso
13949,Bratsk,Russian Federation
13950,Bristol,United States of America
13951,Brody,Ukraine
13952,Coatzintla,Mexico
13953,Codogno,Italy
13954,Frederick,United States of America
13955,Freital,Germany
13956,Gameleira,Brazil
13957,Gemona,Italy
13958,General Mamerto Natividad,Philippines
13959,Holyoke,United States of America
13960,Huatabampo,Mexico
13961,Hubli,India
13962,Icara,Brazil
13963,Igunga,United Republic of Tanzania
13964,Coos Bay,United States of America
13965,Crestline,United States of America
13966,Crestview,United States of America
13967,Cross Lanes,United States of America
13968,Cutro,Italy
13969,Illescas,Spain
13970,Induno Olona,Italy
13971,Ishii,Japan
13972,Issum,Germany
13973,Itapaci,Brazil
13974,Jejuri,India
13975,Jember,Indonesia
13976,Jiaxing,China
13977,Jiutai,China
13978,Juruti,Brazil
13979,Kameshkovo,Russian Federation
13980,Kamoke,Pakistan
13981,Fort Thomas,United States of America
13982,Fujinomiya,Japan
13983,Fushe Kruje,Albania
13984,Gadwal,India
13985,Gafanha Da Nazare,Portugal
13986,Galveston,United States of America
13987,Gamagori,Japan
13988,Gaurnadi,Bangladesh
13989,Gharo,Pakistan
13990,Giresun,Turkey
13991,Hinatuan,Philippines
13992,Hudson,United States of America
13993,Idar Oberstein,Germany
13994,Dangriga,Belize
13995,Demerval Lobao,Brazil
13996,Deqing,China
13997,Dessalines,Haiti
13998,Dhanaula,India
13999,Didwana,India
14000,Do Rud,Iran (Islamic Republic of)
14001,Doboj,Bosnia and Herzegovina
14002,Gavle,Sweden
14003,Gay,Russian Federation
14004,Gentilly,France
14005,Ghatsila,India
14006,Drancy,France
14007,Duluth,United States of America
14008,Dumbarton,United Kingdom of Great Britain and Northern Ireland
14009,East Renton Highlands,United States of America
14010,Edeleny,Hungary
14012,Edmonton,Canada
14013,Ejigbo,Nigeria
14014,El Tejar,Guatemala
14015,Elektrostal,Russian Federation
14016,Erkner,Germany
14017,Fazilka,India
14018,Ferrenafe,Peru
14019,Flers,France
14020,Fonseca,Colombia
14021,San Dimas,United States of America
14022,San Mateo Ixtatan,Guatemala
14023,San Remo,Italy
14024,Santa Elena,Philippines
14025,Santo Andre,Brazil
14026,Santo Antonio De Jesus,Brazil
14027,Sao Domingos De Rana,Portugal
14028,Sao Simao,Brazil
14029,Rotselaar,Belgium
14030,Rusera,India
14031,Russelsheim,Germany
14032,Sadao,Thailand
14033,Saint Herblain,France
14034,Saint Medard En Jalles,France
14035,Sakaide,Japan
14036,Solnechnogorsk,Russian Federation
14037,Somma Lombardo,Italy
14038,Sosva,Russian Federation
14039,Spokane,United States of America
14040,Sujawal,Pakistan
14041,Sundumbili,South Africa
14042,Morong,Philippines
14043,Mosquera,Colombia
14044,Mungaoli,India
14045,Murakami,Japan
14046,Murud,India
14047,Mushie,Democratic Republic of the Congo
14048,Nacimiento,Chile
14049,Nakajo,Japan
14050,Nan,Thailand
14051,Nanpara,India
14052,Naranjito,Ecuador
14054,Nayagarh,India
14055,Negotin,Serbia
14056,Nemuro,Japan
14057,Nerkunram,India
14058,Neunkirchen,Germany
14059,New Glasgow,Canada
14060,Nossa Senhora Das Dores,Brazil
14061,Nova Cruz,Brazil
14062,Offa,Nigeria
14063,Oleiros,Spain
14064,Supia,Colombia
14065,Suratgarh,India
14066,Surendranagar,India
14067,Svalyava,Ukraine
14068,Sveti Nikole,Republic of North Macedonia
14069,Svilengrad,Bulgaria
14070,Swarzedz,Poland
14071,Talas,Kyrgyzstan
14072,Tamano,Japan
14073,Tambun,Indonesia
14074,Tampin,Malaysia
14075,Tanakpur,India
14076,Tando Muhammad Khan,Pakistan
14077,Taraz,Kazakhstan
14078,Terrasini,Italy
14079,Thanesar,India
14080,Thanjavur,India
14081,Thanyaburi,Thailand
14082,Tifton,United States of America
14083,Maun,Botswana
14084,Mengen,Germany
14085,Middle Valley,United States of America
14086,Minjur,India
14087,Minsk,Belarus
14088,Miranda De Ebro,Spain
14089,Mirik,India
14090,Mirnyy,Russian Federation
14091,Modakeke,Nigeria
14092,Momoxpan,Mexico
14093,Monrovia,Liberia
14094,Monte San Pietro,Italy
14095,Montreuil,France
14097,Villeneuve La Garenne,France
14098,Vilshofen,Germany
14099,Vinica,Republic of North Macedonia
14100,Virgilio,Italy
14101,Vitoria De Santo Antao,Brazil
14102,Vogan,Togo
14103,Voorschoten,Netherlands
14105,Wadi,India
14106,Wagrowiec,Poland
14107,Wanaque,United States of America
14108,Waterville,United States of America
14109,Wates,Indonesia
14110,Tournai,Belgium
14111,Trussville,United States of America
14112,Trzebinia,Poland
14113,Tsuruoka,Japan
14114,Tumaco,Colombia
14115,Turbaco,Colombia
14116,Tyler,United States of America
14117,Umm Kaddadah,Sudan
14119,Upplands Vasby,Sweden
14120,Urrao,Colombia
14121,Valenca Do Piaui,Brazil
14122,Valledupar,Colombia
14123,Vallehermoso,Philippines
14124,Valmadrera,Italy
14125,Venafro,Italy
14126,Veranopolis,Brazil
14127,Vereshchagino,Russian Federation
14128,Thakurdwara,India
14129,Tiszakecske,Hungary
14130,Togane,Japan
14131,Tolland,United States of America
14132,Laplace,United States of America
14133,Laranjeiras,Brazil
14134,Leawood,United States of America
14135,Licata,Italy
14136,Liling,China
14137,Limbdi,India
14138,Lindsay,Canada
14139,Lingsugur,India
14140,Linguere,Senegal
14141,Lithgow,Australia
14142,Livry Gargan,France
14143,Lodeynoye Pole,Russian Federation
14144,Logan,United States of America
14145,Longjumeau,France
14146,Loos,France
14147,Lozova,Ukraine
14148,Lumajang,Indonesia
14149,Lundazi,Zambia
14150,Maghar,India
14151,Makhu,India
14152,Malumfashi,Nigeria
14154,Manhattan Beach,United States of America
14155,Manjeri,India
14156,Manville,United States of America
14157,Maple Shade,United States of America
14158,Maravilha,Brazil
